"fips","ur.code","division","tot.pop","latino","white","black","amind","api","d.black","d.api","d.white","d.latino","d.mid","d.amind","d.na","d.total"
20167,"6: noncore","West North Central",6988,171,6539,87,34,55,0,0,0,0,0,0,0,0
20169,"5: micropolitan","West North Central",55735,5873,45070,1789,263,1429,0,0,3,0,0,0,0,3
20171,"6: noncore","West North Central",4928,815,4017,0,31,52,0,0,0,0,0,0,0,0
20173,"3: medium metro","West North Central",506529,69308,349955,46712,4676,21801,2,0,8,4,0,0,8,22
20175,"5: micropolitan","West North Central",23274,13575,7852,872,182,686,0,0,0,0,0,0,0,0
20177,"4: small metro","West North Central",178792,20577,133760,14078,1496,2137,3,0,5,0,0,0,2,10
20179,"6: noncore","West North Central",2531,93,2389,2,35,0,0,0,0,0,0,0,0,0
20181,"6: noncore","West North Central",6054,730,5135,87,11,0,0,0,0,0,0,0,0,0
20183,"6: noncore","West North Central",3740,72,3581,16,0,6,0,0,0,0,0,0,0,0
20185,"6: noncore","West North Central",4320,558,3641,42,11,19,0,0,0,0,0,0,0,0
20187,"6: noncore","West North Central",2149,762,1299,22,11,13,0,0,0,0,0,0,0,0
20189,"6: noncore","West North Central",5772,1985,3637,32,43,24,0,0,0,0,0,0,0,0
20191,"3: medium metro","West North Central",23638,1230,21355,211,316,70,0,0,1,0,0,0,0,1
20193,"6: noncore","West North Central",7925,427,7252,148,25,15,0,0,1,0,0,0,0,1
20195,"6: noncore","West North Central",2951,64,2808,9,33,12,0,0,0,0,0,0,0,0
20197,"4: small metro","West North Central",6997,225,6553,16,22,17,0,0,0,0,0,0,0,0
20199,"6: noncore","West North Central",1595,48,1545,0,6,1,0,0,0,0,0,0,0,0
20201,"6: noncore","West North Central",5686,186,5372,43,21,10,0,0,0,0,0,0,0,0
20203,"6: noncore","West North Central",2204,646,1509,0,14,7,0,0,0,0,0,0,0,0
20205,"6: noncore","West North Central",9061,250,8417,14,63,57,0,0,0,0,0,0,0,0
20207,"6: noncore","West North Central",3211,84,3019,17,9,5,0,0,0,0,0,0,0,0
20209,"2: large fringe metro","West North Central",160806,43668,68467,39044,1093,5777,3,0,2,3,0,0,3,11
21001,"6: noncore","East South Central",18852,346,17673,528,24,64,0,0,0,0,0,0,0,0
21003,"4: small metro","East South Central",20355,369,19451,276,5,93,0,0,0,0,0,0,0,0
21005,"5: micropolitan","East South Central",21761,326,20544,507,3,124,0,0,1,0,0,0,0,1
21007,"5: micropolitan","East South Central",8256,101,7714,279,50,49,0,0,0,0,0,0,0,0
21009,"5: micropolitan","East South Central",42925,1238,39017,1807,125,232,0,0,1,0,0,0,1,2
21011,"5: micropolitan","East South Central",11978,166,11466,196,11,2,0,0,0,0,0,0,0,0
21013,"5: micropolitan","East South Central",27950,130,26442,897,17,90,0,0,1,0,0,0,0,1
21015,"2: large fringe metro","East South Central",124617,4858,110662,3733,336,2967,0,0,1,0,0,0,0,1
21017,"3: medium metro","East South Central",20013,1379,17025,1427,16,42,0,0,1,0,0,0,0,1
21019,"3: medium metro","East South Central",48917,747,45759,1334,142,196,0,0,2,0,0,0,0,2
21021,"5: micropolitan","East South Central",29388,899,25383,2034,12,238,0,0,0,0,0,0,0,0
21023,"2: large fringe metro","East South Central",8425,121,8291,2,0,0,0,0,0,0,0,0,0,0
21025,"6: noncore","East South Central",13591,63,13229,66,27,85,0,0,0,0,0,0,0,0
21027,"6: noncore","East South Central",20061,240,19016,466,0,24,0,0,0,0,0,0,0,0
21029,"2: large fringe metro","East South Central",76961,1255,73319,369,126,501,0,0,0,0,0,0,0,0
21031,"4: small metro","East South Central",12835,447,12274,152,23,0,0,0,1,0,0,0,0,1
21033,"6: noncore","East South Central",12826,182,11718,747,0,39,0,0,1,0,0,0,0,1
21035,"5: micropolitan","East South Central",38106,954,34153,1489,132,840,0,0,0,0,0,0,0,0
21037,"2: large fringe metro","East South Central",91475,1636,84635,2938,55,775,0,0,0,0,0,0,0,0
21039,"6: noncore","East South Central",4984,110,4718,78,34,4,0,0,0,0,0,0,0,0
21041,"6: noncore","East South Central",10830,736,9626,279,20,8,0,0,0,0,0,0,0,0
21043,"6: noncore","East South Central",27326,341,26433,224,59,37,0,0,1,0,0,0,0,1
21045,"6: noncore","East South Central",15954,437,15196,127,14,40,0,0,0,0,0,0,0,0
21047,"3: medium metro","East South Central",74159,5251,50023,14721,432,1285,0,0,0,0,0,0,0,0
21049,"3: medium metro","East South Central",35657,990,32246,1872,16,204,0,0,0,0,0,0,0,0
21051,"6: noncore","East South Central",21300,374,19752,834,71,21,0,0,0,0,0,0,0,0
21053,"6: noncore","East South Central",10188,270,9810,58,0,23,0,0,0,0,0,0,0,0
21055,"6: noncore","East South Central",9222,64,8922,113,17,4,1,0,0,0,0,0,0,1
21057,"6: noncore","East South Central",6807,11,6445,202,0,18,0,0,1,0,0,0,0,1
21059,"4: small metro","East South Central",98173,2683,87770,4434,178,898,1,0,2,0,0,0,0,3
21061,"4: small metro","East South Central",12105,194,11603,178,20,16,0,0,0,0,0,0,0,0
21063,"6: noncore","East South Central",7725,45,7467,189,7,4,0,0,0,0,0,0,0,0
21065,"6: noncore","East South Central",14476,9,14172,20,17,3,0,0,0,0,0,0,0,0
21067,"3: medium metro","East South Central",308306,21138,223356,44810,920,11014,0,0,1,1,0,0,1,3
21069,"6: noncore","East South Central",14544,177,13990,201,6,6,0,0,1,0,0,0,0,1
21071,"6: noncore","East South Central",38649,266,37648,311,38,106,0,0,0,0,0,0,0,0
21073,"5: micropolitan","East South Central",49778,1452,40906,5222,109,799,0,0,0,0,0,0,0,0
21075,"5: micropolitan","East South Central",6422,94,4589,1610,7,9,0,0,1,0,0,0,0,1
21077,"2: large fringe metro","East South Central",8567,432,7841,96,0,52,0,0,1,0,0,0,0,1
21079,"6: noncore","East South Central",16976,394,15997,216,6,21,0,0,1,0,0,0,0,1
21081,"2: large fringe metro","East South Central",24670,609,23247,78,35,6,0,0,1,0,0,0,0,1
21083,"5: micropolitan","East South Central",37502,2228,32700,1882,38,127,0,0,0,0,0,0,0,0
21085,"6: noncore","East South Central",26001,315,24838,300,50,64,0,0,1,0,0,0,0,1
21087,"6: noncore","East South Central",11149,22,10547,339,0,70,0,0,0,0,0,0,0,0
21089,"3: medium metro","East South Central",36477,369,35144,284,103,150,0,0,0,0,0,0,0,0
21091,"4: small metro","East South Central",8669,123,8320,112,0,0,0,0,1,0,0,0,0,1
21093,"4: small metro","East South Central",107529,5976,82235,12571,275,2859,1,0,3,0,0,0,0,4
21095,"6: noncore","East South Central",28400,240,27046,705,49,164,0,0,1,0,0,0,0,1
21097,"6: noncore","East South Central",18648,394,17499,395,49,19,0,0,0,0,0,0,0,0
21099,"6: noncore","East South Central",18441,296,16961,868,40,46,0,0,0,0,0,0,0,0
21101,"3: medium metro","East South Central",46396,1014,40372,3349,82,174,0,0,0,0,0,0,0,0
21103,"2: large fringe metro","East South Central",15455,496,14194,539,42,0,0,0,0,0,0,0,0,0
21105,"6: noncore","East South Central",4720,45,4135,430,0,26,0,0,1,0,0,0,0,1
21107,"5: micropolitan","East South Central",46518,837,41386,2765,91,220,0,0,2,0,0,0,0,2
21109,"6: noncore","East South Central",13357,16,13300,6,4,0,0,0,0,0,0,0,0,0
21111,"1: large central metro","East South Central",755809,35322,525430,156730,1192,18725,6,0,9,1,0,0,4,20
21113,"3: medium metro","East South Central",50328,1445,45519,1811,169,592,0,0,1,0,0,0,0,1
21115,"6: noncore","East South Central",23350,114,22805,97,14,158,0,0,1,0,0,0,0,1
21117,"2: large fringe metro","East South Central",163007,4737,145329,7446,422,2039,0,0,2,1,0,0,0,3
21119,"6: noncore","East South Central",16000,123,15601,131,0,19,0,0,2,0,0,0,0,2
21121,"5: micropolitan","East South Central",31809,340,30609,368,121,9,0,0,2,0,0,0,0,2
21123,"4: small metro","East South Central",14149,425,13009,495,15,46,0,0,1,0,0,0,0,1
21125,"5: micropolitan","East South Central",59751,841,57331,516,170,333,0,0,2,0,0,0,0,2
21127,"6: noncore","East South Central",15821,106,15468,24,6,90,0,0,2,0,0,0,0,2
21129,"6: noncore","East South Central",7119,54,6867,67,33,36,0,0,0,0,0,0,0,0
21131,"6: noncore","East South Central",10997,49,10840,75,14,4,0,0,0,0,0,0,0,0
21133,"6: noncore","East South Central",23671,165,23175,45,26,153,0,0,0,0,0,0,0,0
21135,"6: noncore","East South Central",13790,92,13521,36,44,10,0,0,0,0,0,0,0,0
21137,"5: micropolitan","East South Central",24498,384,23130,657,32,88,0,0,1,0,0,0,0,1
21139,"5: micropolitan","East South Central",9394,140,9043,18,20,38,0,0,0,0,0,0,0,0
21141,"6: noncore","East South Central",26851,728,23792,1722,57,11,0,0,0,0,0,0,1,1
21143,"6: noncore","East South Central",8402,61,7663,520,9,36,1,0,0,0,0,0,0,1
21145,"5: micropolitan","East South Central",65408,1492,54765,7039,187,636,0,0,1,0,0,0,0,1
21147,"6: noncore","East South Central",18001,402,16181,1078,102,0,0,0,0,0,0,0,0,0
21149,"4: small metro","East South Central",9500,126,9166,42,29,26,0,0,0,0,0,0,0,0
21151,"5: micropolitan","East South Central",85838,1933,77335,3821,370,839,0,0,1,0,0,0,1,2
21153,"6: noncore","East South Central",12979,45,12914,11,0,0,0,0,1,0,0,0,0,1
21155,"6: noncore","East South Central",19717,501,17203,1731,0,168,0,0,1,0,0,0,0,1
21157,"6: noncore","East South Central",31181,395,30252,133,46,86,0,0,0,0,0,0,0,0
21159,"6: noncore","East South Central",12631,191,11766,597,10,1,0,0,0,0,0,0,0,0
21161,"5: micropolitan","East South Central",17296,65,15490,1177,29,52,0,0,0,0,0,0,0,0
21163,"4: small metro","East South Central",29098,1132,25879,1130,91,237,0,0,0,0,0,0,0,0
21165,"5: micropolitan","East South Central",6343,144,6095,26,1,16,0,0,0,0,0,0,0,0
21167,"6: noncore","East South Central",21342,519,19547,804,44,101,0,0,0,0,0,0,0,0
21169,"5: micropolitan","East South Central",9985,150,9380,128,23,51,0,0,1,0,0,0,0,1
21171,"6: noncore","East South Central",10765,320,10078,276,0,13,0,0,0,0,0,0,0,0
21173,"5: micropolitan","East South Central",27167,687,25303,809,94,30,0,0,0,0,0,0,0,0
21175,"6: noncore","East South Central",13428,140,12569,434,16,41,0,0,0,0,0,0,0,0
21177,"6: noncore","East South Central",31309,154,28924,1649,79,141,0,0,0,0,0,0,0,0
21179,"5: micropolitan","East South Central",44564,925,40407,2337,96,133,1,0,0,0,0,0,0,1
21181,"6: noncore","East South Central",7075,50,6820,104,29,0,0,0,0,0,0,0,0,0
21183,"6: noncore","East South Central",24065,890,22658,567,10,15,0,0,0,0,0,0,0,0
21185,"2: large fringe metro","East South Central",63037,2405,55821,2662,158,888,0,0,0,0,0,0,0,0
21187,"6: noncore","East South Central",10711,264,10201,170,25,19,0,0,0,0,0,0,0,0
21189,"6: noncore","East South Central",4616,24,4411,50,11,41,0,0,1,0,0,0,0,1
21191,"2: large fringe metro","East South Central",14514,159,14095,83,17,0,0,0,0,0,0,0,0,0
21193,"6: noncore","East South Central",28041,170,26879,402,35,239,0,0,4,0,0,0,0,4
21195,"6: noncore","East South Central",63434,493,61664,564,60,356,0,0,1,0,0,0,0,1
21197,"6: noncore","East South Central",12447,159,12051,51,10,56,0,0,0,0,0,0,0,0
21199,"5: micropolitan","East South Central",63635,1443,60113,628,89,479,0,0,0,0,0,0,0,0
21201,"6: noncore","East South Central",2208,0,2188,0,4,0,0,0,0,0,0,0,0,0
21203,"5: micropolitan","East South Central",16942,103,16545,33,196,16,0,0,1,0,0,0,0,1
21205,"6: noncore","East South Central",23608,273,22265,402,67,110,0,0,1,0,0,0,0,1
21207,"6: noncore","East South Central",17669,625,16652,49,25,187,0,0,0,0,0,0,0,0
21209,"3: medium metro","East South Central",50178,2136,43834,2602,86,441,0,0,0,0,0,0,0,0
21211,"2: large fringe metro","East South Central",44290,3909,35714,3208,25,495,0,0,4,0,0,0,0,4
21213,"6: noncore","East South Central",17704,352,15113,1834,74,34,0,0,0,0,0,0,0,0
21215,"2: large fringe metro","East South Central",17577,320,16631,262,49,71,0,0,0,0,0,0,0,0
21217,"5: micropolitan","East South Central",24993,514,22597,1002,20,230,0,0,1,0,0,0,0,1
21219,"6: noncore","East South Central",12524,504,10692,1059,6,6,0,0,0,0,0,0,0,0
21221,"3: medium metro","East South Central",14250,235,12578,1253,0,77,0,0,0,0,0,0,0,0
21223,"2: large fringe metro","East South Central",8783,263,8470,0,4,1,0,0,0,0,0,0,0,0
21225,"6: noncore","East South Central",15138,273,12561,1959,17,24,0,0,0,0,0,0,0,0
21227,"4: small metro","East South Central",118950,5842,95831,11151,412,3833,0,0,2,0,0,0,0,2
21229,"6: noncore","East South Central",11910,440,10511,704,12,23,0,0,0,0,0,0,0,0
21231,"6: noncore","East South Central",20655,604,19389,461,10,19,0,0,0,0,0,0,0,0
21233,"6: noncore","East South Central",13357,608,11915,593,24,4,0,0,0,0,0,0,0,0
21235,"5: micropolitan","East South Central",35794,371,34385,324,60,136,0,0,1,0,0,0,0,1
21237,"6: noncore","East South Central",7261,35,7140,26,20,0,0,0,0,0,0,0,0,0
21239,"3: medium metro","East South Central",25317,1665,21839,1186,14,64,0,0,0,1,0,0,0,1
22001,"3: medium metro","West South Central",62163,1285,48303,10838,97,240,0,0,4,0,0,0,0,4
22003,"6: noncore","West South Central",25653,1011,18092,5135,554,208,0,0,0,0,0,0,0,0
22005,"3: medium metro","West South Central",114738,5732,80048,25109,136,1017,0,0,1,0,0,0,0,1
22007,"6: noncore","West South Central",23057,544,15273,6885,149,52,0,0,0,0,0,0,0,0
22009,"6: noncore","West South Central",41389,705,27230,12336,497,275,0,0,1,0,0,0,0,1
22011,"5: micropolitan","West South Central",36259,1263,28870,4777,369,225,1,0,1,1,0,0,0,3
22013,"6: noncore","West South Central",13977,223,7636,5863,14,1,0,0,0,0,0,0,0,0
22015,"3: medium metro","West South Central",123403,7840,84261,26316,855,1960,1,0,2,0,0,0,0,3
22017,"3: medium metro","West South Central",254742,6881,118726,122121,997,3166,7,0,6,0,0,0,1,14
22019,"4: small metro","West South Central",195887,5736,134615,48781,687,2583,0,1,2,0,0,0,0,3
22021,"6: noncore","West South Central",9990,266,7875,1755,29,14,0,0,0,0,0,0,0,0
22023,"4: small metro","West South Central",6706,282,6186,207,0,22,0,0,0,0,0,0,0,0
22025,"6: noncore","West South Central",10247,112,6743,3326,11,4,0,0,0,0,0,0,0,0
22027,"6: noncore","West South Central",16639,228,7688,8347,86,10,0,0,0,0,0,0,0,0
22029,"5: micropolitan","West South Central",20449,239,11664,8430,18,53,0,0,0,0,0,0,0,0
22031,"3: medium metro","West South Central",26965,727,15430,10246,211,93,0,0,0,0,0,0,0,0
22033,"3: medium metro","West South Central",444690,17142,204045,202484,741,14391,13,0,1,0,0,0,5,19
22035,"6: noncore","West South Central",7501,99,2108,5229,0,12,0,0,0,0,0,0,0,0
22037,"3: medium metro","West South Central",19855,255,10489,8917,52,18,0,0,0,0,0,0,0,0
22039,"6: noncore","West South Central",33768,958,22801,9408,68,23,1,0,1,0,0,0,0,2
22041,"6: noncore","West South Central",20550,78,13536,6724,0,13,0,0,2,0,0,0,0,2
22043,"4: small metro","West South Central",22362,1395,17082,3218,251,38,0,0,0,0,0,0,0,0
22045,"3: medium metro","West South Central",73938,2761,44168,23236,239,1987,1,1,2,0,0,0,0,4
22047,"3: medium metro","West South Central",33229,790,15899,15999,120,20,0,0,2,0,0,0,0,2
22049,"6: noncore","West South Central",16109,247,10714,4860,29,28,0,0,0,0,0,0,0,0
22051,"2: large fringe metro","West South Central",435092,58988,236758,115240,1837,18285,10,0,3,1,0,0,2,16
22053,"6: noncore","West South Central",31434,658,24574,5390,244,105,0,0,0,0,0,0,0,0
22055,"3: medium metro","West South Central",231811,9996,154441,59539,460,3622,1,1,2,1,0,0,0,5
22057,"4: small metro","West South Central",97474,4153,75082,13015,2200,793,0,0,2,0,0,0,0,2
22059,"6: noncore","West South Central",14899,581,12403,1671,104,20,0,0,0,0,0,0,0,0
22061,"5: micropolitan","West South Central",47349,1277,25227,19365,71,848,0,0,0,1,0,0,1,2
22063,"3: medium metro","West South Central",133949,4452,118839,8234,380,546,0,0,6,0,0,0,0,6
22065,"6: noncore","West South Central",11873,208,4171,7358,37,9,0,0,0,0,0,0,1,1
22067,"5: micropolitan","West South Central",27012,322,13461,12774,30,69,1,0,1,0,0,0,1,3
22069,"5: micropolitan","West South Central",39330,815,21003,15921,470,221,0,0,2,0,0,0,0,2
22071,"1: large central metro","West South Central",376738,20601,116141,224306,855,11490,9,0,1,0,0,0,4,14
22073,"4: small metro","West South Central",155769,3209,91475,58060,409,1412,1,0,3,0,0,0,0,4
22075,"2: large fringe metro","West South Central",23599,1418,15692,4940,272,776,0,0,0,0,0,0,0,0
22077,"3: medium metro","West South Central",22498,540,13550,8077,54,72,0,0,0,0,0,0,0,0
22079,"4: small metro","West South Central",132225,3704,81538,42339,746,2071,2,0,2,0,0,0,0,4
22081,"6: noncore","West South Central",8838,130,5110,3446,16,13,0,0,0,0,0,0,0,0
22083,"6: noncore","West South Central",20777,422,12676,7506,10,40,0,0,0,0,0,0,0,0
22085,"6: noncore","West South Central",24248,905,16597,4061,1976,113,0,0,0,0,0,0,0,0
22087,"2: large fringe metro","West South Central",42858,4133,27818,9237,154,972,1,0,0,0,0,0,0,1
22089,"2: large fringe metro","West South Central",52639,2971,34590,13867,104,597,0,0,0,0,0,0,0,0
22091,"3: medium metro","West South Central",10818,16,4805,5699,134,0,0,0,0,0,0,0,0,0
22093,"2: large fringe metro","West South Central",21650,333,10364,10893,28,12,0,0,0,0,0,0,0,0
22095,"2: large fringe metro","West South Central",44161,2333,16788,23999,30,330,2,0,0,0,0,0,1,3
22097,"5: micropolitan","West South Central",83613,1549,46104,34172,60,328,4,0,1,0,0,0,0,5
22099,"3: medium metro","West South Central",53126,1311,34383,15801,448,564,3,0,0,0,0,0,0,3
22101,"5: micropolitan","West South Central",53441,3291,30219,16636,760,869,0,0,1,0,0,0,0,1
22103,"2: large fringe metro","West South Central",242960,12583,193148,28542,1019,3820,1,0,7,0,0,0,0,8
22105,"4: small metro","West South Central",125486,4785,80213,37289,354,979,1,0,1,0,0,0,2,4
22107,"6: noncore","West South Central",4893,82,2041,2763,0,0,0,0,0,0,1,0,0,1
22109,"4: small metro","West South Central",112742,5230,76512,20896,6205,1355,1,0,2,1,0,0,0,4
22111,"4: small metro","West South Central",22533,974,15354,5835,19,85,0,0,1,0,0,0,0,1
22113,"3: medium metro","West South Central",59110,1772,46553,8358,334,1234,0,0,1,0,0,0,0,1
22115,"5: micropolitan","West South Central",52476,4713,36979,7487,665,1129,0,0,0,0,0,0,0,0
22117,"5: micropolitan","West South Central",46556,954,30680,14028,84,103,0,0,0,0,0,0,0,0
22119,"3: medium metro","West South Central",40617,725,25436,13942,197,150,2,0,0,0,0,0,0,2
22121,"3: medium metro","West South Central",24669,678,14181,9328,61,141,2,0,1,0,0,0,0,3
22123,"6: noncore","West South Central",11454,332,9120,1917,21,10,0,0,0,0,0,0,0,0
22125,"3: medium metro","West South Central",15415,232,7972,7047,53,6,0,0,0,0,0,0,0,0
22127,"6: noncore","West South Central",14855,88,9703,4838,127,0,0,0,0,0,0,0,0,0
23001,"4: small metro","New England",107393,1827,98220,1516,136,863,0,0,0,0,0,0,1,1
23003,"6: noncore","New England",70005,767,66253,520,1091,350,0,0,5,0,0,0,0,5
23005,"3: medium metro","New England",286119,5450,260732,7608,589,5999,1,0,2,0,0,0,0,3
23007,"6: noncore","New England",30402,379,29221,134,121,166,0,0,0,0,0,0,0,0
23009,"6: noncore","New England",54658,715,52147,263,216,515,0,0,0,0,0,0,0,0
23011,"5: micropolitan","New England",121112,1684,115191,957,827,949,0,0,4,0,0,0,0,4
23013,"6: noncore","New England",39723,462,38106,270,131,262,0,0,0,0,0,0,0,0
23015,"6: noncore","New England",34156,323,32924,40,164,396,0,0,2,0,0,0,0,2
23017,"6: noncore","New England",57421,652,55035,232,278,358,0,0,2,0,0,0,0,2
23019,"4: small metro","New England",153437,1841,144593,1267,1681,1714,0,0,7,0,0,0,0,7
23021,"6: noncore","New England",17156,211,16426,64,55,80,0,0,0,0,0,0,0,0
23023,"3: medium metro","New England",35092,525,33277,257,105,250,0,0,0,0,0,0,0,0
23025,"6: noncore","New England",51577,506,49580,168,218,175,0,0,0,0,0,0,0,0
23027,"6: noncore","New England",38976,447,37443,195,94,248,0,0,0,0,0,0,0,0
23029,"6: noncore","New England",32191,553,29128,180,1449,171,0,0,1,0,0,0,0,1
